,summary,Impacts,Mitigation,Hazard,Causes,word
himmel+fahrt+s+tag vor,7.802988937106901,-0.007805227358789623,-0.013351174438873195,0.005960507916786516,0.018310909602787653,himmel+fahrt+s+tag vor
vor 1500,8.13782095548047,-0.00802757807977427,-0.012638943498513834,0.005804003857855958,0.017853525742059576,vor 1500
1500 jahr+en,8.659612917228008,-0.008344441503802175,-0.011611104055000487,0.0055768968597402655,0.01718896706975574,1500 jahr+en
jahr+en zerstör+te,9.711835559104781,-0.008894489240422505,-0.009790411863395139,0.00517106780728824,0.015999057676643037,jahr+en zerstör+te
zerstör+te erdbeben,17.058758064589817,-0.011092397463646656,-0.0020534458379832337,0.00340080333491358,0.010777076796531379,zerstör+te erdbeben
erdbeben metropole,9.91092971549497,-0.008987487103912003,-0.009477970250322704,0.0051009821073145336,0.0157932654468252,erdbeben metropole
metropole antiochia,6.038362767223085,-0.006283843162677488,-0.01803331788669498,0.006971006956444349,0.021252013828397205,metropole antiochia
Orontes,7.394722148729269,-0.007510652472283541,-0.014283459435141869,0.00616427439634075,0.018905692701241723,Orontes
antiochia orontes,7.394722148729269,-0.007510652472283541,-0.014283459435141869,0.00616427439634075,0.018905692701241723,antiochia orontes
Chronist,6.752948448676987,-0.006985036712286925,-0.01591571129608373,0.006517993897377019,0.019936167595796958,Chronist
der chronist,6.752948448676987,-0.006985036712286925,-0.01591571129608373,0.006517993897377019,0.019936167595796958,der chronist
chronist johannes,6.42810738829588,-0.00668369335201328,-0.016833957438967487,0.006715256066401687,0.020509696095267267,chronist johannes
Malalas,6.164789522017847,-0.006418562417912026,-0.01763160891254214,0.00688558807840864,0.02100424626081493,Malalas
johannes malala+s,6.164789522017847,-0.006418562417912026,-0.01763160891254214,0.00688558807840864,0.02100424626081493,johannes malala+s
hielt,5.968104676573805,-0.0062067343809989375,-0.018262168894472467,0.007019560413514532,0.02139277605548299,hielt
malala+s halt,5.968104676573805,-0.0062067343809989375,-0.018262168894472467,0.007019560413514532,0.02139277605548299,malala+s halt
halt fest,5.8384707088776375,-0.006060018927960687,-0.018695472488864,0.007111273340131109,0.021658517451031485,halt fest
fest wohl,5.5980466934351005,-0.005771456960574683,-0.019539684207511593,0.007289138319867938,0.02217333965142834,fest wohl
wohl hautnah,5.517460660841502,-0.005669555674706681,-0.01983531329145221,0.007351166510956187,0.022352705438400955,wohl hautnah
hautnah erleb+te,5.306055932584554,-0.005388615500179659,-0.02064378522429391,0.0075201147452810336,0.022840792363430933,hautnah erleb+te
ständiger,5.098373518428168,-0.005091506161985267,-0.021488555877246313,0.007695576802227427,0.023346979224756523,ständiger
leben ständig+er,5.098373518428168,-0.005091506161985267,-0.021488555877246313,0.007695576802227427,0.023346979224756523,leben ständig+er
ständig+er angst,4.999342656804292,-0.004941685482351022,-0.02191066132714728,0.007782838759522737,0.023598443116482515,ständig+er angst
angst und,4.935652788420789,-0.004842337904452254,-0.022189159703051704,0.007840262766993582,0.02376382146728373,angst und
immer werd+e,4.797080465530475,-0.004617568260769835,-0.022815195395328232,0.007968910595121002,0.024134027158755515,immer werd+e
werd+e antiochia,4.752852438645188,-0.004543211301080298,-0.023021078387062875,0.008011087049018104,0.0242553079549788,werd+e antiochia
antiochia opfer,4.683770604075305,-0.004424395635048906,-0.023348824452921125,0.008078093540968827,0.02444789793092875,antiochia opfer
tektonischer,4.644838842041219,-0.004355950941307886,-0.023536942087821797,0.008116478967715944,0.024558174743853634,tektonischer
opfer tektonisch+er,4.644838842041219,-0.004355950941307886,-0.023536942087821797,0.008116478967715944,0.024558174743853634,opfer tektonisch+er
tektonisch+er gewalt,4.566208316591841,-0.00421431159260678,-0.02392466784175447,0.008195423075029669,0.024784855589010377,tektonisch+er gewalt
der geowissenschaftl+er,4.499756561030192,-0.004090913184128388,-0.024260764307509935,0.008263668459768083,0.0249806892880513,der geowissenschaftl+er
Ouz,4.404717541282048,-0.003908212975221051,-0.024755531982467858,0.008363817644346095,0.025267858458030167,Ouz
geowissenschaftl+er ouz,4.404717541282048,-0.003908212975221051,-0.024755531982467858,0.008363817644346095,0.025267858458030167,geowissenschaftl+er ouz
Erol,4.386108032645548,-0.0038715456968161466,-0.02485442636114574,0.008383790593269025,0.025325098558898126,Erol
ouz erol,4.386108032645548,-0.0038715456968161466,-0.02485442636114574,0.008383790593269025,0.025325098558898126,ouz erol
erol universität,4.328593517378237,-0.003756297924238529,-0.025164391636341026,0.008446295107786845,0.025504163003343232,erol universität
universität istanbul,4.279167439603464,-0.0036548646463354165,-0.025436125728289953,0.0085009696673238,0.02566071361405081,universität istanbul
istanbul paolo,4.229145132022037,-0.0035498689687531245,-0.025716356136740472,0.008557235864983513,0.025821740983646826,istanbul paolo
Antonio,4.207182832805452,-0.0035030051303624426,-0.025841094180526433,0.008582243005975472,0.02589328220953203,Antonio
paolo antonio,4.207182832805452,-0.0035030051303624426,-0.025841094180526433,0.008582243005975472,0.02589328220953203,paolo antonio
Pirazzoli,4.178921190850552,-0.00344199522507723,-0.02600317321309396,0.008614700823454237,0.025986114343273036,Pirazzoli
antonio pirazzoli,4.178921190850552,-0.00344199522507723,-0.02600317321309396,0.008614700823454237,0.025986114343273036,antonio pirazzoli
pirazzoli französisch+en,4.1320611363789705,-0.0033390466364252094,-0.026275874143125943,0.00866922165593341,0.026141986840434017,pirazzoli französisch+en
Centre…,4.088201351865472,-0.003240605944579625,-0.026535713602645273,0.008721066182205158,0.026290135880355097,Centre…
französisch+en centre…,4.088201351865472,-0.003240605944579625,-0.026535713602645273,0.008721066182205158,0.026290135880355097,französisch+en centre…
+7713,4.061443723975004,-0.0031795309158317076,-0.026696477073533554,0.008753091357538375,0.026381614674618893,+7713
centre… +7713,4.061443723975004,-0.0031795309158317076,-0.026696477073533554,0.008753091357538375,0.026381614674618893,centre… +7713
+7713 char+s,4.044186165038245,-0.003139721140941108,-0.026801082677369917,0.008773908514217544,0.026441063712337086,+7713 char+s
"5,0 erschütter+t",6.460758450711206,-0.006715208857802779,-0.016738509685649987,0.006694810043517672,0.020450289435710225,"5,0 erschütter+t"
iran nan,7.168457087475715,-0.007334828117285769,-0.014833872687548183,0.0062839877763692905,0.01925473828566539,iran nan
der iran,6.924035045613291,-0.007133567442216806,-0.015458455054781033,0.006419297452182738,0.01964890188615755,der iran
iran heute,8.434261212633878,-0.008211703068828423,-0.012043532691115763,0.005672623028469597,0.01746919943281989,iran heute
heute erneut,9.199167578874814,-0.008639699220887751,-0.010639571284943116,0.00536089771974383,0.016556018573515446,heute erneut
betreff+en provinz,6.836080077567853,-0.0070580336667961764,-0.01569137636448836,0.006469610900847426,0.019795369813975103,betreff+en provinz
Kerman,6.528428814892231,-0.006779623236177393,-0.016543001636058197,0.006652887438510698,0.02032845343819015,Kerman
provinz kerman,6.528428814892231,-0.006779623236177393,-0.016543001636058197,0.006652887438510698,0.02032845343819015,provinz kerman
kerman süd+osten,6.219005324183135,-0.006474809431526389,-0.017463177932323295,0.006849700676289365,0.020900102181976285,kerman süd+osten
süd+osten land+es,5.90158216883251,-0.0061321827380560415,-0.01848269439752278,0.007066272406418302,0.021528149498973817,süd+osten land+es
Senders,5.293345380528125,-0.0053710589836339934,-0.0206939927459735,0.007530573671167663,0.022870985736816517,Senders
staatlich+en sender+s,5.293345380528125,-0.0053710589836339934,-0.0206939927459735,0.007530573671167663,0.022870985736816517,staatlich+en sender+s
Irib,5.196914265811358,-0.00523525110125722,-0.02108113786198616,0.007611091408251945,0.023103341197706406,Irib
sender+s irib,5.196914265811358,-0.00523525110125722,-0.02108113786198616,0.007611091408251945,0.023103341197706406,sender+s irib
irib erschütter+te,5.1409740362507765,-0.005154283652819708,-0.021310920048030785,0.007658772209909338,0.023240863686203008,irib erschütter+te
+629,4.797080465530475,-0.004617568260769835,-0.022815195395328232,0.007968910595121002,0.024134027158755515,+629
stärke +629,4.797080465530475,-0.004617568260769835,-0.022815195395328232,0.007968910595121002,0.024134027158755515,stärke +629
+629 chars,4.760071662154999,-0.004555438158868408,-0.022987265231852367,0.008004164678649745,0.02423540531410181,+629 chars
Drachen,5.94553232913698,-0.006181608436818383,-0.01833657260496164,0.007035328948682507,0.021438479488497184,Drachen
wissenschaft drache+n,5.94553232913698,-0.006181608436818383,-0.01833657260496164,0.007035328948682507,0.021438479488497184,wissenschaft drache+n
Kröten,6.164789522017847,-0.006418562417912026,-0.01763160891254214,0.00688558807840864,0.02100424626081493,Kröten
drache+n kröte+n,6.164789522017847,-0.006418562417912026,-0.01763160891254214,0.00688558807840864,0.02100424626081493,drache+n kröte+n
Physik,6.494188255017536,-0.006747180801732206,-0.01664154078896677,0.006674024229071367,0.02038988619848408,Physik
kröte+n physik,6.494188255017536,-0.006747180801732206,-0.01664154078896677,0.006674024229071367,0.02038988619848408,kröte+n physik
spürte,6.924035045613291,-0.007133567442216806,-0.015458455054781033,0.006419297452182738,0.01964890188615755,spürte
physik spür+te,6.924035045613291,-0.007133567442216806,-0.015458455054781033,0.006419297452182738,0.01964890188615755,physik spür+te
spür+te schon,7.277716299172708,-0.007420928827910863,-0.014564896398803127,0.00622554113245847,0.019084363335090518,spür+te schon
schon 2.000,7.962878936449818,-0.007913417241383022,-0.01300554529497754,0.005884649647047099,0.018089273113770236,schon 2.000
2.000 jahr+en,8.543819945080275,-0.008276980641853188,-0.011831209689762768,0.0056256535876272355,0.017331720857173084,2.000 jahr+en
Erfindung,10.625843980265904,-0.009297491527149308,-0.008426782801274247,0.004864257602475803,0.015097547883369639,Erfindung
jahr+en erfindung,10.625843980265904,-0.009297491527149308,-0.008426782801274247,0.004864257602475803,0.015097547883369639,jahr+en erfindung
erfindung erdbeben,17.058758064589817,-0.011092397463646656,-0.0020534458379832337,0.00340080333491358,0.010777076796531379,erfindung erdbeben
Kunstwerk,9.199167578874814,-0.008639699220887751,-0.010639571284943116,0.00536089771974383,0.016556018573515446,Kunstwerk
ein kunst+werk,9.199167578874814,-0.008639699220887751,-0.010639571284943116,0.00536089771974383,0.016556018573515446,ein kunst+werk
kunst+werk alt+en,7.456429581036154,-0.0075569770990411515,-0.01413769363743525,0.006132497217728928,0.018812991699920664,kunst+werk alt+en
alt+en china,9.77322747502634,-0.00892350084755522,-0.009693086281487066,0.00514924979410614,0.015935002767593683,alt+en china
china verberg+t,6.836080077567853,-0.0070580336667961764,-0.01569137636448836,0.006469610900847426,0.019795369813975103,china verberg+t
Inneren,9.327971709015605,-0.008705912405348543,-0.010419860850074245,0.005311873287458423,0.01641224250787608,Inneren
verberg+t inner+en,6.304709206671417,-0.006561936188024599,-0.017201442059503923,0.006793848165452288,0.02073796340393606,verberg+t inner+en
inner+en technik,6.563514032507431,-0.0068125508928292035,-0.016442840672871457,0.0066313879251465035,0.020265956549412958,inner+en technik
technik zeit,7.5869487506289355,-0.00765278761941571,-0.013835217865710079,0.006066459325568232,0.018620279567135915,technik zeit
zeit gefall+en,7.962878936449818,-0.007913417241383022,-0.01300554529497754,0.005884649647047099,0.018089273113770236,zeit gefall+en
gefall+en schein+t,8.912501092222909,-0.008486585806286393,-0.011145052874545362,0.005473440423416252,0.01688591262850615,gefall+en schein+t
Erdbebenmesser,17.058758064589817,-0.011092397463646656,-0.0020534458379832337,0.00340080333491358,0.010777076796531379,Erdbebenmesser
erst+e erdbeben+messer,17.058758064589817,-0.011092397463646656,-0.0020534458379832337,0.00340080333491358,0.010777076796531379,erst+e erdbeben+messer
erdbeben+messer geschichte,8.912501092222909,-0.008486585806286393,-0.011145052874545362,0.005473440423416252,0.01688591262850615,erdbeben+messer geschichte
genial,7.394722148729269,-0.007510652472283541,-0.014283459435141869,0.00616427439634075,0.018905692701241723,genial
geschichte genial,7.394722148729269,-0.007510652472283541,-0.014283459435141869,0.00616427439634075,0.018905692701241723,geschichte genial
simples,7.0173078419621495,-0.0072118312912028025,-0.015216262083238539,0.006366896570153339,0.019496300781148865,simples
genial simpel+es,7.0173078419621495,-0.0072118312912028025,-0.015216262083238539,0.006366896570153339,0.019496300781148865,genial simpel+es
Gerät,6.674208155196562,-0.006914403680417832,-0.01613207118304721,0.006564586318716701,0.020071707700700117,Gerät
simpel+es gerät,6.674208155196562,-0.006914403680417832,-0.01613207118304721,0.006564586318716701,0.020071707700700117,simpel+es gerät
der wahrscheinlich,6.304709206671417,-0.006561936188024599,-0.017201442059503923,0.006793848165452288,0.02073796340393606,der wahrscheinlich
wahrscheinlich erst+e,5.923362157064017,-0.006156759975868543,-0.01841007398158069,0.007050898005934247,0.02148359924618707,wahrscheinlich erst+e
Seismoskop,5.798148726663124,-0.006013160301349418,-0.018833279159331577,0.007140381667762317,0.021742819883284557,Seismoskop
erst+e seismoskop,5.798148726663124,-0.006013160301349418,-0.018833279159331577,0.007140381667762317,0.021742819883284557,erst+e seismoskop
seismoskop geschichte,5.53312187008058,-0.005689574308812964,-0.019777337870556123,0.007339012782188969,0.022317567787007848,seismoskop geschichte
geschichte alt+en,5.268379677419099,-0.0053363447672809955,-0.020793159383486675,0.0075512200938963325,0.022930581265131502,geschichte alt+en
Erfinder,5.037747915720245,-0.005000446120365855,-0.021745414199627288,0.007748709815888191,0.02350011531890153,Erfinder
china erfinder,5.037747915720245,-0.005000446120365855,-0.021745414199627288,0.007748709815888191,0.02350011531890153,china erfinder
Zhang,4.953415050804821,-0.004870287291919428,-0.02211092213344473,0.00782414289068907,0.023717405143798165,Zhang
erfinder zhang,4.953415050804821,-0.004870287291919428,-0.02211092213344473,0.00782414289068907,0.023717405143798165,erfinder zhang
Heng,4.9011121098452275,-0.004787438826661287,-0.022342582279307542,0.00787184624601568,0.023854745947969165,Heng
zhang heng,4.9011121098452275,-0.004787438826661287,-0.022342582279307542,0.00787184624601568,0.023854745947969165,zhang heng
Briefmarke,4.782090962826395,-0.004592514196839259,-0.02288463323440701,0.007983142664876118,0.024174957220390158,Briefmarke
heng brief+mark+e,4.782090962826395,-0.004592514196839259,-0.02288463323440701,0.007983142664876118,0.024174957220390158,heng brief+mark+e
20.,4.65120476420583,-0.004367217517673594,-0.023506010416790093,0.008110171089745833,0.024540055487277928,20.
brief+mark+e 20.,4.65120476420583,-0.004367217517673594,-0.023506010416790093,0.008110171089745833,0.024540055487277928,brief+mark+e 20.
20. jahr+hundert,4.626024480262979,-0.004322479543009016,-0.023628756788675084,0.008135194035280676,0.02461192753604666,20. jahr+hundert
Wikimedia,4.473612308164051,-0.004041399349570143,-0.024395185317330224,0.008290914580608025,0.02505884047992674,Wikimedia
bild+quelle wikimedia,4.473612308164051,-0.004041399349570143,-0.024395185317330224,0.008290914580608025,0.02505884047992674,bild+quelle wikimedia
Commons,4.423787970016246,-0.003945479677825983,-0.024654883458178505,0.008343475067975,0.025209548563765876,Commons
